input,output
0,0.382319551
0,0.205678846
1,0.405743237
0,0.263452381
1,0.443842343
1,0.584344402
1,0.664656847
0,0.406825353
1,0.518312062
1,0.622135908
0,0.38366393
1,0.50635116
1,0.616079419
1,0.680620477
0,0.414826392
0,0.222316427
0,0.11413886
0,0.057665559
0,0.028952005
1,0.314499848
0,0.217254693
0,0.1206283
1,0.362714341
1,0.541837209
0,0.343014612
0,0.185926507
0,0.095847094
0,0.048500315
1,0.324365511
1,0.522205826
0,0.333107527
1,0.480954686
1,0.603357528
1,0.674254801
0,0.411642608
1,0.520724345
0,0.323342781
1,0.474267512
0,0.29965298
0,0.162330335
0,0.083665937
0,0.042333122
0,0.021266592
0,0.010653302
0,0.005330652
1,0.302666126
0,0.211333223
1,0.417666644
0,0.271233328
1,0.448096665
0,0.286544333
1,0.455771367
1,0.590385523
1,0.66769273
0,0.408346358
0,0.219073178
0,0.112516589
1,0.356854294
1,0.538546347
0,0.341297014
1,0.485053275
0,0.305407591
0,0.165279986
0,0.085155231
0,0.043080663
1,0.321640941
0,0.220840592
1,0.422424321
0,0.273612965
0,0.149286644
1,0.377139354
1,0.549068883
1,0.646634283
0,0.39773711
0,0.213752549
1,0.409853073
0,0.265521896
0,0.14488002
0,0.074863824
0,0.037916675
0,0.01905529
0,0.009547036
1,0.304777396
1,0.512389474
1,0.628194892
0,0.388497477
0,0.209128745
0,0.107540374
0,0.054365387
1,0.327301734
0,0.223674675
1,0.423842099
1,0.574322002
1,0.659641191
1,0.704316634
1,0.727057525
1,0.738508604
1,0.74425027
1,0.747124329
1,0.748562003
0,0.449280969
1,0.539640478
0,0.332820238
1,0.479010119
0,0.302025059
1,0.46351653
0,0.294259065
1,0.459629692
1,0.592314878
1,0.668657446
0,0.408828724
0,0.219314362
0,0.112637181
1,0.356914591
0,0.238576495
0,0.131312088
0,0.068060812
1,0.33451136
1,0.52735187
1,0.635695173
0,0.392251434
1,0.511006487
1,0.618479397
1,0.681834929
0,0.415436511
1,0.522622065
0,0.324291794
1,0.474742049
1,0.599890255
1,0.672448974
1,0.710725256
1,0.730262782
1,0.740111422
1,0.745051717
1,0.74752506
1,0.74876237
1,0.749381153
1,0.74969057
0,0.449845284
1,0.539922642
0,0.332961321
1,0.47908066
0,0.30206033
0,0.163534165
0,0.084267883
1,0.342634101
1,0.531417083
1,0.637728548
1,0.693268275
1,0.721514938
0,0.435733629
0,0.232862046
0,0.11943007
1,0.360314844
1,0.540277384
1,0.642162684
0,0.395486141
0,0.21262403
1,0.409288207
0,0.265239342
0,0.144738719
1,0.374793169
1,0.547881346
0,0.346037626
1,0.487438203
0,0.30660298
0,0.165878265
0,0.085454488
1,0.343230315
1,0.531715772
0,0.337878009
1,0.483343029
0,0.304552319
0,0.164852321
1,0.384941393
0,0.252973743
0,0.138587481
0,0.071713862
1,0.336340955
1,0.528267283
0,0.336153002
1,0.482480373
1,0.604120961
0,0.374636635
1,0.501833549
0,0.313819821
1,0.46949052
1,0.597261382
1,0.671133915
0,0.410067602
0,0.21993393
1,0.412946991
0,0.267069501
0,0.145653951
1,0.375250816
0,0.248110176
0,0.136152042
1,0.370495412
0,0.245731584
1,0.434962568
1,0.579900639
1,0.66243419
0,0.405713869
0,0.21775629
1,0.411858016
1,0.566524982
0,0.355381686
1,0.492114682
0,0.308942109
0,0.167048008
0,0.086039395
1,0.343522775
1,0.531862003
1,0.637951125
1,0.693379587
1,0.721570598
0,0.43576146
1,0.532875962
0,0.329437028
0,0.177318323
1,0.391179123
1,0.556093554
0,0.350147576
0,0.189493947
0,0.097631006
1,0.349392309
1,0.534811516
1,0.63942883
0,0.39411903
1,0.511940438
0,0.318946403
0,0.172068439
0,0.088553267
0,0.044780443
0,0.022490983
1,0.311265644
0,0.215636852
1,0.419819232
0,0.272309777
0,0.148634921
1,0.376813467
0,0.248905935
0,0.136552808
1,0.370696372
1,0.54583218
0,0.345012888
0,0.186925804
0,0.096346774
0,0.048750161
0,0.024490436
1,0.312268289
0,0.216138759
0,0.120070302
1,0.362435336
0,0.241697705
1,0.43294486
1,0.578891631
0,0.361929656
1,0.495461596
0,0.310630152
1,0.467894947
1,0.596463447
0,0.370734919
1,0.499868098
0,0.312834177
0,0.168997114
0,0.087014562
1,0.344010482
1,0.532105881
0,0.338073069
0,0.18344056
1,0.394601085
0,0.257876704
1,0.441053584
1,0.582949838
0,0.363959529
1,0.496476686
0,0.311137727
1,0.468148741
0,0.296590346
1,0.460798368
1,0.592899823
0,0.368950039
0,0.198975045
0,0.102387528
0,0.051773765
1,0.326002883
0,0.223024641
1,0.423516961
0,0.274159408
1,0.44955989
1,0.587275982
1,0.666137198
0,0.407568441
1,0.518684189
1,0.622322088
0,0.383757043
0,0.206397721
0,0.106102701
0,0.053632118
0,0.026932213
0,0.013489337
1,0.306749315
0,0.213375587
0,0.118687979
0,0.061744027
1,0.331352021
1,0.525772012
1,0.634905206
1,0.691856443
0,0.42080899
0,0.225380648
1,0.415685555
1,0.568441824
1,0.656340721
0,0.402594322
1,0.516181954
1,0.621067935
0,0.383129359
0,0.206083758
0,0.105945695
1,0.35355361
0,0.236892958
1,0.430469709
1,0.577639501
1,0.66130068
0,0.405146526
0,0.2174725
1,0.411716097
1,0.566454018
1,0.655346203
0,0.40209694
1,0.515933238
1,0.620943572
1,0.683067177
1,0.716052667
1,0.732930149
1,0.741445838
1,0.745719071
1,0.747858766
0,0.448929229
0,0.239464584
1,0.422732286
1,0.571966142
1,0.658103071
1,0.703475535
1,0.726622568
0,0.438288244
1,0.534139514
0,0.330068835
1,0.477634233
0,0.30133708
0,0.163172533
1,0.384087065
1,0.552543692
0,0.348371878
1,0.488605945
0,0.307186974
1,0.466170287
0,0.295600504
0,0.160303324
1,0.382652276
0,0.251826261
1,0.438013155
0,0.281426582
1,0.453197292
1,0.589095446
1,0.667047083
1,0.708023414
1,0.728911681
1,0.739435835
0,0.444713917
1,0.537356158
1,0.631677919
0,0.388438928
0,0.208739457
1,0.407273727
0,0.264217663
0,0.144224992
0,0.074535728
1,0.33775251
0,0.228973184
1,0.426505978
0,0.275656866
0,0.150309209
0,0.077650759
0,0.039324611
1,0.319762152
1,0.519901045
0,0.331954516
1,0.480378057
1,0.603069188
0,0.374110626
1,0.501570519
0,0.313688301
0,0.169424759
1,0.387228501
1,0.554117475
0,0.349159382
1,0.48899982
1,0.607383936
1,0.676268773
0,0.412649748
0,0.221227946
0,0.113594587
1,0.357393417
0,0.238815933
0,0.131431811
1,0.368120675
0,0.244541291
1,0.434366836
0,0.279602656
0,0.152285176
0,0.078639357
1,0.339819033
1,0.530009387
1,0.637024668
1,0.692916329
1,0.721338963
1,0.735645641
0,0.442818053
0,0.236408073
1,0.421203846
1,0.571201885
0,0.357720935
1,0.493284466
1,0.609527033
0,0.377340476
0,0.20318563
1,0.404495893
1,0.562828562
0,0.353530404
1,0.491188427
1,0.608478858
0,0.376816358
0,0.202923565
0,0.10436486
0,0.052763045
0,0.026497646
0,0.013272047
0,0.006640669
0,0.003321263
0,0.001660817
0,0.000830446
0,0.00041523
0,0.000207617
1,0.300103809
1,0.510051904
0,0.327025952
0,0.177912976
0,0.091836488
0,0.046494244
1,0.323362322
1,0.521704201
1,0.632856709
0,0.390829276
1,0.510294822
1,0.618123448
1,0.681656931
1,0.715347507
1,0.732577562
1,0.741269543
1,0.745630924
1,0.747814692
1,0.748907192
1,0.749453565
1,0.749726777
0,0.449863387
1,0.539931693
1,0.632965847
0,0.389082923
1,0.509061462
0,0.317434731
0,0.171298165
1,0.388165243
0,0.254585853
1,0.439393573
0,0.282116916
0,0.153542484
0,0.079268047
1,0.340133385
0,0.230166564
1,0.427103257
1,0.575955623
0,0.360458611
0,0.194725465
0,0.100261965
1,0.350710829
0,0.235471384
1,0.429758886
0,0.277284082
1,0.451122969
1,0.58805767
0,0.366528072
1,0.497763883
1,0.611781911
1,0.678470949
1,0.713751474
0,0.431778937
1,0.530870108
0,0.328431182
1,0.476814817
1,0.600927253
0,0.372967596
0,0.200984592
0,0.103392455
1,0.352276259
0,0.236254136
0,0.130150269
1,0.367479775
0,0.244220815
1,0.434206593
0,0.279522534
0,0.152245114
1,0.378619327
1,0.549809017
1,0.647004379
0,0.397922164
1,0.513845077
1,0.619899337
0,0.382545028
0,0.205791586
0,0.105799607
1,0.353480567
0,0.236856436
0,0.130451448
0,0.06763037
0,0.034296114
1,0.317244243
1,0.518641359
1,0.631324527
0,0.390063033
0,0.20991167
1,0.407931866
0,0.264561139
1,0.444399611
1,0.584623614
1,0.664796568
1,0.706895237
1,0.728347009
1,0.739153382
0,0.444572667
0,0.237285529
1,0.421642603
0,0.271421269
0,0.147830628
1,0.376339313
0,0.248654456
0,0.136424188
1,0.370631486
0,0.245799621
0,0.134996586
0,0.069917648
0,0.035442695
0,0.017818122
1,0.308928416
1,0.514468079
0,0.329234814
1,0.479017562
1,0.602388812
0,0.373770412
1,0.501400407
1,0.613603244
1,0.67938223
0,0.414207237
0,0.222006843
1,0.413984066
0,0.267588162
1,0.445913307
1,0.585380499
0,0.365175018
1,0.497084463
0,0.311441622
0,0.168300689
0,0.08666632
1,0.343836355
0,0.232018817
0,0.128029536
0,0.066418794
1,0.333690202
1,0.526941262
1,0.635489863
0,0.392148778
0,0.210955158
0,0.108453733
0,0.054822097
0,0.027530095
1,0.313788857
1,0.51689919
0,0.330450547
0,0.179625464
1,0.39269277
1,0.556922393
0,0.350576398
0,0.189711239
1,0.397740228
0,0.259447035
1,0.441838902
0,0.283342528
1,0.454155879
1,0.589574863
1,0.667286816
0,0.408143285
0,0.218971618
0,0.112465804
0,0.056828901
0,0.02853365
1,0.314290665
1,0.517150101
0,0.330576004
1,0.479688193
1,0.602724134
1,0.673938075
0,0.411484239
0,0.22064516
0,0.113303188
1,0.357247716
0,0.238743082
0,0.131395386
1,0.368102462
1,0.544532185
0,0.344362283
0,0.18660038
1,0.396184037
0,0.258668788
1,0.441449748
1,0.583147945
0,0.364058587
0,0.196526216
1,0.401162493
0,0.261161123
0,0.142696537
1,0.373771464
1,0.547370371
0,0.345782113
1,0.487310442
0,0.306539098
0,0.165846325
1,0.385438517
0,0.25322233
0,0.138711779
1,0.371776012
0,0.246372031
0,0.13528282
1,0.370060771
1,0.545514258
1,0.644853903
0,0.396846307
0,0.213307024
0,0.109630286
1,0.355410498
1,0.53782432
1,0.640935974
1,0.69487275
1,0.722317328
1,0.736134854
1,0.743062665
0,0.44653038
1,0.538265
1,0.632132462
1,0.688666223
1,0.71885311
1,0.734330555
1,0.742146077
0,0.446069199
0,0.238033831
0,0.122016762
0,0.06160835
0,0.030924169
1,0.315486083
0,0.217747841
0,0.120874881
0,0.062837632
0,0.031898855
0,0.016045435
1,0.308041919
1,0.5140248
0,0.329013168
1,0.478906738
0,0.3023334
1,0.463742706
1,0.594386554
1,0.669696317
1,0.709348767
0,0.429574505
1,0.529767277
1,0.627879643
0,0.386539023
0,0.207789351
0,0.106798644
1,0.353980116
0,0.237106216
0,0.13057634
0,0.067692816
0,0.034327337
1,0.317259855
0,0.218649164
0,0.12132843
0,0.063064984
0,0.032012646
0,0.016102354
0,0.008070383
1,0.304039033
1,0.512020285
1,0.628010296
0,0.388405179
0,0.209082596
0,0.107517299
0,0.05435385
1,0.327295965
1,0.52367179
1,0.633840657
0,0.391321281
1,0.510540831
1,0.618246454
0,0.381718434
0,0.205378259
1,0.405592938
1,0.56337723
0,0.353804768
1,0.491325614
1,0.608547453
1,0.676850656
0,0.412940714
1,0.521373434
0,0.323667332
1,0.474429789
1,0.599734119
0,0.372370905
0,0.200686221
1,0.403243264
0,0.262201663
0,0.143216838
1,0.37403162
1,0.54750045
1,0.645847153
1,0.697342962
0,0.423555358
0,0.226754455
1,0.416372582
1,0.568785362
0,0.356512495
0,0.19268021
0,0.099224898
1,0.350189407
1,0.535210095
1,0.639628126
0,0.394218679
1,0.511990262
0,0.318971316
1,0.472080895
1,0.598559495
1,0.671783557
1,0.71039254
0,0.430096423
0,0.230028242
1,0.418010127
0,0.269604265
1,0.446921973
0,0.285884954
0,0.155427271
0,0.080210594
0,0.040604689
0,0.020402223
0,0.010221087
0,0.005114539
1,0.302558068
1,0.511279194
0,0.327639629
1,0.478219821
1,0.601989912
0,0.373570956
1,0.501300678
0,0.313553379
0,0.169357298
1,0.38719477
1,0.55410061
1,0.64915095
0,0.398995604
1,0.514381828
1,0.620167719
0,0.382679221
0,0.205858682
1,0.405833156
0,0.263497341
1,0.443864823
1,0.584355642
0,0.364662467
1,0.496828163
0,0.311313467
1,0.468236611
1,0.596634281
1,0.670820335
0,0.409910807
0,0.219855531
1,0.412907791
1,0.567049901
0,0.355644151
1,0.492245916
1,0.609007726
1,0.677080817
0,0.413055799
1,0.521430978
0,0.323696104
0,0.174444175
0,0.089741312
1,0.345374501
1,0.53278802
0,0.338414164
0,0.183611113
1,0.394686362
1,0.557919342
1,0.651074903
1,0.699960498
1,0.724864858
0,0.437409351
0,0.23370006
0,0.119849107
0,0.060524369
0,0.030382147
0,0.015215066
0,0.007612332
1,0.303807126
0,0.211903755
1,0.417951916
0,0.271375966
0,0.148167984
1,0.376579992
0,0.248789196
0,0.136494438
0,0.070667187
1,0.335817587
0,0.228005592
0,0.126022156
1,0.36541495
0,0.243188249
0,0.13369028
0,0.069264371
1,0.335116032
0,0.227654785
0,0.125846746
1,0.365327244
1,0.543144396
1,0.643668353
0,0.396253407
0,0.21301055
0,0.109482044
1,0.355336376
0,0.237787259
1,0.430917444
0,0.277863485
1,0.451412695
0,0.288202538
1,0.456600507
1,0.590800101
0,0.36790002
1,0.498450004
1,0.612125001
1,0.6786425
0,0.41383725
0,0.221821825
1,0.413891552
1,0.567541904
0,0.355890178
0,0.192368934
0,0.099069236
1,0.350111572
1,0.535171177
0,0.339608666
1,0.484208949
0,0.304985398
0,0.165068883
0,0.085049679
0,0.043027887
0,0.021614553
1,0.310827398
1,0.515417724
1,0.629709667
1,0.689254994
0,0.419507529
1,0.524729771
0,0.325360087
0,0.175279084
0,0.09015935
0,0.045583637
0,0.022892611
0,0.011466464
0,0.005737264
1,0.302869438
1,0.51143488
0,0.327717472
1,0.478258743
0,0.302009373
0,0.163580687
1,0.384305543
1,0.552655812
1,0.648428514
1,0.698634379
1,0.724201214
1,0.737077412
1,0.743534067
1,0.746766106
0,0.448382867
1,0.539191397
1,0.632595691
1,0.688897844
0,0.418968922
1,0.524388461
0,0.32517503
1,0.475183675
0,0.30011107
1,0.462559381
1,0.59378046
1,0.669390384
1,0.709195223
0,0.429497617
0,0.22972881
0,0.117860405
1,0.359529403
0,0.239884541
0,0.131966239
0,0.068387913
0,0.034674915
1,0.317433649
0,0.218736063
0,0.121371879
0,0.063086709
1,0.332023508
1,0.526107785
1,0.635073099
0,0.391940391
0,0.210850964
0,0.108401635
1,0.354796048
1,0.53751707
0,0.340782344
0,0.184795934
0,0.095278919
1,0.34821565
0,0.234223063
1,0.429134579
0,0.276971899
1,0.450966871
1,0.58797962
0,0.366489047
1,0.497744371
0,0.311772155
0,0.168466071
0,0.086749034
1,0.343877717
1,0.532039498
1,0.638039877
0,0.393423964
1,0.511592787
0,0.318772555
0,0.17198151
0,0.088509801
1,0.34475871
0,0.232480117
1,0.428260211
0,0.276534136
0,0.150747874
0,0.077870098
0,0.039434281
1,0.319816987
0,0.219928463
0,0.121968225
0,0.063384911
1,0.332172615
1,0.52618234
0,0.335110376
0,0.181959029
0,0.093860283
1,0.347506295
1,0.533868378
0,0.338957235
1,0.483883227
1,0.604822535
1,0.674987452
1,0.712008963
1,0.730907529
1,0.740434374
1,0.745213309
0,0.447605879
1,0.538802784
1,0.632401361
0,0.388800674
0,0.208920336
0,0.107364168
0,0.054262884
1,0.327247602
1,0.523647033
0,0.333828163
1,0.481315011
0,0.303537691
1,0.464344883
0,0.294687649
0,0.159846866
0,0.082424041
1,0.341712142
0,0.230956095
1,0.427498053
1,0.576153027
0,0.360557314
1,0.494774817
1,0.61028664
1,0.677723167
1,0.713377553
0,0.43159197
1,0.530776624
0,0.32838444
1,0.476791445
1,0.600915568
1,0.672961753
1,0.71098167
1,0.730390994
0,0.440175529
1,0.535083771
0,0.330541087
1,0.477870384
1,0.60145516
1,0.673231574
0,0.411116585
0,0.220458452
1,0.413209258
0,0.267200635
1,0.445719519
1,0.5852836
0,0.365126568
0,0.197060238
1,0.40142951
0,0.261294633
0,0.142763292
1,0.373804841
1,0.54738706
0,0.345790458
1,0.487314614
1,0.606541184
1,0.675847368
0,0.412439039
0,0.22112259
1,0.413541909
1,0.567367078
1,0.655802763
0,0.402325227
1,0.516047382
0,0.321000645
1,0.473095713
1,0.599066935
1,0.672037283
1,0.710519405
0,0.430159855
0,0.230059958
1,0.418025985
0,0.269612194
1,0.446925937
0,0.285886937
0,0.155428262
0,0.08021109
1,0.340604937
1,0.530402347
1,0.637221149
1,0.69301457
1,0.721388084
0,0.435670202
1,0.532830333
0,0.329414213
0,0.177306916
1,0.39117342
0,0.256090702
0,0.14014615
0,0.072493234
1,0.336730649
1,0.528462131
1,0.636250427
0,0.392529086
1,0.511145317
0,0.318548814
1,0.471869638
1,0.598453865
1,0.671730742
1,0.710366133
1,0.730083219
1,0.74002164
1,0.745006826
0,0.447502614
1,0.538751147
0,0.332375542
0,0.178787764
0,0.091913881
1,0.34646094
0,0.23333127
0,0.128685795
0,0.06674693
0,0.033854271
1,0.317023297
0,0.218530881
1,0.421269287
0,0.273035413
1,0.44899786
0,0.286994961
0,0.155996687
1,0.380498185
0,0.250749061
0,0.137474524
1,0.371157261
1,0.54606263
0,0.345128115
0,0.186983417
1,0.396375581
0,0.258764565
0,0.141497637
1,0.37317189
0,0.247070559
1,0.435632202
0,0.280235486
1,0.45260162
0,0.288797585
1,0.456898148
1,0.590948945
1,0.667974447
1,0.708487218
0,0.429143608
0,0.229551804
1,0.417771902
0,0.269485151
0,0.146862415
0,0.075855176
1,0.338412381
1,0.529303149
1,0.636670966
0,0.392739362
1,0.511250456
0,0.318601383
1,0.471895923
0,0.298467008
0,0.161737313
1,0.383369418
0,0.252184862
1,0.438192461
1,0.581516237
1,0.66324212
1,0.70611786
1,0.72795829
1,0.738959017
1,0.744475483
1,0.747236936
1,0.748618307
1,0.749309121
0,0.449654554
0,0.239827276
0,0.122913638
0,0.062056819
1,0.331148409
1,0.525598205
1,0.634803902
0,0.391802911
1,0.510781648
0,0.318366862
1,0.471778639
0,0.298408361
1,0.461707989
0,0.293354756
1,0.45917753
1,0.592088796
1,0.668544404
0,0.408772203
0,0.219286102
0,0.112623051
0,0.056907525
1,0.328572963
0,0.224310321
0,0.124159929
0,0.064480918
0,0.03272065
0,0.016456363
0,0.008247389
1,0.304127536
0,0.212064536
0,0.118032422
0,0.061416242
0,0.031188127
1,0.315690065
0,0.217864233
0,0.120935956
1,0.362868746
1,0.541914527
1,0.643053294
1,0.695945853
0,0.422856768
1,0.526405152
0,0.32619793
0,0.175698036
1,0.390368832
1,0.555688379
1,0.649944982
0,0.399392649
1,0.514580356
1,0.620266985
0,0.382728854
1,0.505883499
1,0.615845564
1,0.680503545
0,0.414767925
1,0.522287193
1,0.624124243
0,0.384658251
1,0.506848351
1,0.616328021
1,0.680744779
0,0.414888544
0,0.222347503
1,0.414154397
1,0.567673328
1,0.65595589
1,0.70240179
1,0.726085664
0,0.438019786
0,0.234005284
1,0.42000172
0,0.270600676
0,0.147420301
1,0.376134143
0,0.24855187
0,0.136372895
1,0.370605839
0,0.245786798
1,0.434990175
0,0.279914442
1,0.452441092
0,0.28871732
0,0.156858015
1,0.380928878
0,0.250964413
0,0.137582202
1,0.3712111
1,0.54608955
1,0.645141575
0,0.396990147
0,0.213378946
0,0.109666247
1,0.355428479
0,0.23783331
0,0.130940469
1,0.367874997
1,0.544418451
1,0.644305416
1,0.696571946
0,0.423169821
1,0.52656168
0,0.326276194
1,0.475737168
1,0.600388398
0,0.372698162
0,0.200849873
0,0.103325095
1,0.352242579
1,0.536237296
0,0.340141849
1,0.484475565
1,0.60511871
1,0.675135541
0,0.412083008
1,0.520944551
0,0.323452885
0,0.174322564
1,0.389680507
0,0.255344098
0,0.139772818
0,0.072306563
1,0.336637312
1,0.528415462
0,0.336227092
0,0.182517418
1,0.394139484
0,0.257645897
0,0.140938179
0,0.072892136
0,0.036930677
0,0.01856226
1,0.309300515
0,0.214654134
1,0.419327842
0,0.272064076
1,0.448512069
1,0.586752041
1,0.665875222
1,0.707437451
0,0.428618694
0,0.22928934
0,0.117640669
1,0.359419534
1,0.539829607
0,0.341938772
1,0.485374179
1,0.605568048
1,0.675360216
1,0.712195346
1,0.731000721
0,0.44048097
0,0.235236607
1,0.420617528
0,0.270908609
1,0.447574273
0,0.28621113
0,0.155590364
0,0.080292142
1,0.340645463
0,0.23042261
1,0.427231281
0,0.276019635
0,0.150490617
0,0.077741468
0,0.039369966
0,0.019784829
0,0.009912384
0,0.004960186
1,0.302480892
1,0.511240606
0,0.327620335
0,0.178210174
0,0.091985088
0,0.046568544
0,0.023399472
0,0.011722776
0,0.005865996
1,0.30293392
1,0.511467144
0,0.327733609
0,0.178266812
1,0.392013407
0,0.256582704
0,0.140406552
0,0.072626316
1,0.336797766
0,0.228495805
0,0.126267287
1,0.36553752
1,0.543249535
1,0.643720923
0,0.396279692
0,0.213023692
0,0.109488615
1,0.355339662
1,0.537788902
0,0.340918265
0,0.184863895
1,0.3953129
1,0.558232641
1,0.651231558
0,0.400038827
1,0.514904023
1,0.620428933
0,0.382809851
1,0.505924002
0,0.315865817
0,0.170513671
0,0.087772988
0,0.044389725
1,0.322295508
1,0.521167883
0,0.332587968
0,0.180694789
1,0.393227556
0,0.25718981
1,0.440710111
1,0.582778097
0,0.363873657
1,0.49643375
1,0.611116259
0,0.378138007
1,0.503584979
0,0.314695684
0,0.169928481
1,0.387480368
1,0.55424341
0,0.34922235
0,0.189031304
0,0.097399678
0,0.049276644
1,0.324753683
1,0.522399914
1,0.633204571
0,0.391003209
0,0.210381789
1,0.408166931
0,0.264678673
1,0.444458378
1,0.584652997
0,0.36481126
1,0.496902582
1,0.611350682
0,0.378255219
1,0.503643585
0,0.314724988
0,0.169943133
1,0.387487694
1,0.554247073
1,0.649224181
1,0.69903222
0,0.424400136
0,0.227176873
0,0.116583798
0,0.058890971
1,0.3295653
0,0.224806613
0,0.124408099
1,0.364605008
1,0.542782696
0,0.343487386
1,0.486162901
0,0.305965292
0,0.165559414
1,0.385295061
0,0.253150601
0,0.138675915
1,0.37175808
0,0.246363065
1,0.435278337
1,0.58005853
1,0.662513137
0,0.405753343
1,0.517776026
1,0.621867884
0,0.383529916
0,0.206284153
1,0.406045915
0,0.263603726
0,0.143918016
0,0.074382239
0,0.037675766
1,0.318934812
0,0.219486792
1,0.421747273
0,0.273274412
0,0.149117361
0,0.077054712
0,0.039026562
0,0.019613122
1,0.309826529
0,0.214917258
0,0.119459428
1,0.362129874
1,0.541544969
0,0.342868491
0,0.185853447
1,0.395810564
1,0.55848205
1,0.651356379
0,0.40010126
0,0.214935244
0,0.110444545
0,0.055817657
1,0.328027905
0,0.224037768
1,0.424023647
0,0.274412776
0,0.149686579
0,0.077339327
0,0.039168871
1,0.319684277
1,0.519862107
1,0.631935047
1,0.690368322
0,0.420064321
1,0.525008192
0,0.325499303
1,0.475348693
1,0.600194155
1,0.672601039
1,0.710801312
1,0.730300814
0,0.440130439
0,0.235061226
1,0.420529814
0,0.270864747
1,0.447552342
1,0.586200164
1,0.665584881
1,0.7072894
0,0.428544092
0,0.229251924
1,0.417621938
1,0.569410164
0,0.356824921
1,0.492836428
1,0.609303008
0,0.377228463
0,0.203129623
0,0.10446789
1,0.352814561
0,0.236523403
1,0.430284926
1,0.577547108
0,0.361254483
1,0.495123427
0,0.310460951
0,0.167810323
0,0.086421131
0,0.043713759
1,0.321957518
0,0.220998887
0,0.122503469
0,0.06365254
1,0.332306431
1,0.526249248
0,0.33514383
1,0.481975756
0,0.303868646
1,0.464510477
1,0.594770469
0,0.369888281
1,0.49944475
0,0.312622497
1,0.468891273
0,0.296961641
0,0.160984022
1,0.382992651
1,0.551996454
1,0.648098252
0,0.398469131
0,0.214118567
0,0.110036084
1,0.355613402
0,0.237925773
0,0.130986701
1,0.367898113
0,0.244430009
1,0.434311195
0,0.279574836
1,0.452271265
0,0.288632402
0,0.156815555
0,0.080907648
1,0.340953798
0,0.230576894
0,0.127308446
0,0.066058223
1,0.333509911
1,0.526851116
1,0.63544479
1,0.692126241
1,0.72094389
0,0.435448099
0,0.23271928
0,0.119358686
0,0.060279152
1,0.330259538
0,0.225153761
1,0.424581679
0,0.274691799
0,0.149826092
0,0.077409084
1,0.33920375
1,0.529701716
1,0.636870827
1,0.692839407
1,0.721300502
1,0.735626411
0,0.442808437
1,0.536403265
0,0.331201442
1,0.478200683
0,0.301620334
1,0.463314165
0,0.294157882
1,0.459579101
1,0.592289583
0,0.368644798
1,0.4988224
0,0.3123112
1,0.4687356
0,0.2968838
0,0.1609451
1,0.38297319
1,0.551986723
1,0.648093387
0,0.398466699
0,0.21411735
1,0.410035475
0,0.265613098
1,0.444925621
0,0.284886625
1,0.454928075
1,0.58996099
0,0.367479886
0,0.198239821
1,0.402019886
1,0.561589938
0,0.352910968
0,0.190878684
1,0.398323982
0,0.259738919
0,0.141984845
0,0.0734155
0,0.037192365
0,0.018693106
1,0.309365937
1,0.514686846
0,0.329344198
1,0.479072254
1,0.602416158
1,0.673784085
1,0.711407244
0,0.430606662
0,0.230283939
1,0.418138091
0,0.26966827
1,0.44695398
0,0.285900959
1,0.455435273
0,0.290214595
1,0.457606689
0,0.291303223
0,0.158151587
0,0.081575789
1,0.341287893
1,0.530743947
1,0.637391973
1,0.693099987
0,0.421430793
0,0.225691557
1,0.41584101
0,0.268519552
0,0.146379585
0,0.075613754
0,0.03829167
0,0.019242793
0,0.009640788
1,0.304824273
0,0.212412912
0,0.118206611
1,0.361503337
1,0.541231674
0,0.342711838
0,0.185775119
0,0.0957714
1,0.348462468
0,0.234346588
1,0.429196364
1,0.577002796
1,0.660982321
1,0.704987345
0,0.427392909
1,0.528676302
1,0.627334121
0,0.386266254
1,0.507652966
0,0.316730451
1,0.470946019
0,0.297989168
1,0.461497816
1,0.593249554
0,0.369124906
0,0.199062479
1,0.402431245
0,0.261795623
1,0.443013812
1,0.583930106
1,0.664449693
0,0.406721775
1,0.518260273
0,0.322110014
0,0.173650982
1,0.389344686
1,0.555176182
1,0.649688859
1,0.699264583
1,0.724516322
0,0.437234967
0,0.233612845
0,0.119805495
1,0.360502562
0,0.240371244
0,0.132209614
1,0.368509606
0,0.244735763
0,0.134464073
1,0.369651275
1,0.545309485
0,0.344751512
1,0.48679511
0,0.306281426
1,0.465717487
0,0.295374098
0,0.16019012
1,0.382595674
1,0.55179796
1,0.647999005
0,0.398419507
0,0.214093755
0,0.110023677
0,0.055607199
0,0.027922671
0,0.01398515
0,0.006997338
1,0.303499622
0,0.211750001
1,0.417875039
0,0.271337527
0,0.148148765
0,0.076570383
0,0.038784391
1,0.319492036
0,0.219765986
0,0.121886987
1,0.363344292
0,0.242152306
1,0.433172185
1,0.579005299
0,0.361986491
0,0.195490014
0,0.10064436
0,0.050902051
1,0.325567
0,0.222806695
0,0.123407986
0,0.064104921
1,0.332532646
1,0.52636236
1,0.635200387
0,0.392004035
0,0.210882786
0,0.108417547
1,0.354804004
0,0.237521048
1,0.430784333
0,0.277796929
1,0.451379417
0,0.288185899
1,0.456592187
1,0.590795941
0,0.36789794
1,0.498448964
1,0.612124481
1,0.67864224
0,0.41383712
0,0.22182176
0,0.11389152
0,0.057541888
1,0.32889017
1,0.52446893
1,0.634239234
1,0.691520571
0,0.420640476
1,0.525296276
1,0.625643346
0,0.385420714
0,0.207230166
